ref;day;month;year;lat;long
146832;29;6;2017;45.116601;5.759212
147394;29;6;2017;46.118366;6.3155637
147564;29;6;2017;47.47321161;6.22370338
148476;29;6;2017;43.36843;-0.62016326
148517;29;6;2017;48.905169;1.855126
148539;29;6;2017;49.73016;0.31667233
148540;29;6;2017;49.733727;0.3211553
145199;30;6;2017;47.464868;6.902278
145319;30;6;2017;47.605747;1.355286
145567;30;6;2017;44.6091;2.375334
145760;30;6;2017;46.653359;-1.406888
145782;30;6;2017;48.744167;6.34971
145935;30;6;2017;48.97022;3.1876476
146171;30;6;2017;44.960884;5.552436
146239;30;6;2017;50.085397;1.519611
147043;30;6;2017;48.943996;1.998587
147077;30;6;2017;46.417202;5.737618
147292;30;6;2017;44.936832;2.954983
147353;30;6;2017;47.815323;2.8124604
148309;30;6;2017;47.760085;0.26205745
148369;30;6;2017;50.705246;2.5668652
148453;30;6;2017;49.117479;6.086557
148775;30;6;2017;48.514861;2.446394
144999;1;7;2017;46.030296;0.56814885
145028;1;7;2017;49.148779;2.278976
145143;1;7;2017;48.89124;2.248157
145207;1;7;2017;49.93294;4.638392
145337;1;7;2017;43.20394;-0.39852557
145342;1;7;2017;49.401813;2.828086
145426;1;7;2017;45.013435;1.1590704
145456;1;7;2017;47.301488;2.688418
145523;1;7;2017;46.538357;6.01781
145546;1;7;2017;42.983364;0.7329022
145582;1;7;2017;48.123418;-2.034005
145730;1;7;2017;47.806665;-3.275853
145757;1;7;2017;48.488074;1.535734
145873;1;7;2017;48.626587;1.845288
145926;1;7;2017;48.69451;1.8531204
145960;1;7;2017;46.520943;-0.78450257
146124;1;7;2017;49.10389;3.77408
146219;1;7;2017;45.372834;1.878402
146596;1;7;2017;48.766098;6.2035656
147024;1;7;2017;48.357169;7.689487
147178;1;7;2017;44.73871;-0.5603809
148308;1;7;2017;48.787636;2.211153
149116;1;7;2017;48.737453;1.4131513
149491;1;7;2017;47.62085;6.616079
151827;1;7;2017;42.91488;-0.04803501
144956;2;7;2017;46.820732;-1.8610675
144961;2;7;2017;48.556793;1.0034664
144968;2;7;2017;48.830425;2.8204927
145065;2;7;2017;44.96255;5.420297
145137;2;7;2017;45.60199;0.44775388
145305;2;7;2017;47.31907;-1.3489909
145345;2;7;2017;43.82663;-0.882602
145527;2;7;2017;49.620758;-1.745656
145686;2;7;2017;44.568574;3.47402
145750;2;7;2017;45.82751;4.1932135
145851;2;7;2017;45.710161;5.924244
145858;2;7;2017;45.329399;5.931582
145971;2;7;2017;48.704586;1.3375432
145995;2;7;2017;48.62332;1.9381254
146005;2;7;2017;48.624477;1.9493169
146054;2;7;2017;49.70521;4.384539
146253;2;7;2017;43.984665;0.08967451
146274;2;7;2017;47.805742;-3.287818
146387;2;7;2017;48.739307;-3.520245
147135;2;7;2017;49.161119;2.388185
147235;2;7;2017;49.284668;2.563001
163526;2;7;2017;44.611996;2.1210577
145134;3;7;2017;47.641747;-1.852215
145384;3;7;2017;48.432182;-3.676971
145388;3;7;2017;43.755253;0.7816058
145413;3;7;2017;48.813981;2.05317
145573;3;7;2017;43.439305;1.983792
145674;3;7;2017;48.813038;1.9821954
145900;3;7;2017;47.899496;-1.796842
145985;3;7;2017;47.44484503;-0.40388489
146102;3;7;2017;48.709732;7.711967
146248;3;7;2017;47.809012;1.879784
146299;3;7;2017;49.585495;3.0158954
146356;3;7;2017;46.16112;4.575284
146429;3;7;2017;47.00227;6.0186734
146559;3;7;2017;47.1072;6.1112957
146889;3;7;2017;45.00431;4.4048777
147143;3;7;2017;47.151691;6.601268
147245;3;7;2017;48.76448;-3.574507
147257;3;7;2017;50.502168;1.602253
147503;3;7;2017;42.942905;-0.20140675
147569;3;7;2017;46.5648;-0.21580844
148579;3;7;2017;44.451553;3.1971545
149172;3;7;2017;48.697054;5.811088
144941;4;7;2017;48.08612;-0.16858354
144969;4;7;2017;46.781162;-1.3636556
145285;4;7;2017;47.069261;-0.884144
145294;4;7;2017;47.80421;-3.006886
145303;4;7;2017;44.780388;-0.15569049
145314;4;7;2017;47.264763;-0.64322054
145361;4;7;2017;47.683643;6.69186
145783;4;7;2017;48.74431;6.349747
146016;4;7;2017;50.2241;1.8533447
146026;4;7;2017;45.215905;5.38247
146189;4;7;2017;48.531087;1.964936
146278;4;7;2017;48.85152;8.029175
146330;4;7;2017;44.480995;3.4577594
146383;4;7;2017;45.966;4.8487935
146406;4;7;2017;46.54662795;0.40258884
146470;4;7;2017;47.551139;7.403303
147115;4;7;2017;43.363963;-1.662535
144947;5;7;2017;49.332006;-0.466861
144950;5;7;2017;44.664509;0.606476
144957;5;7;2017;46.81754;-1.8638077
145260;5;7;2017;48.042433;-1.675336
145287;5;7;2017;48.87393;1.7564483
145328;5;7;2017;49.00089;1.1518924
145502;5;7;2017;48.67716;2.1405053
145605;5;7;2017;46.000103;5.415231
145652;5;7;2017;45.54197;5.0062695
145712;5;7;2017;42.987201;0.670921
145771;5;7;2017;43.022884;1.4677347
146375;5;7;2017;50.350735;2.7493534
146495;5;7;2017;48.621879;7.809175
146507;5;7;2017;49.114459;2.393194
146686;5;7;2017;46.794851;4.863176
146907;5;7;2017;48.24319;7.133293
147228;5;7;2017;47.669106;1.7837485
147575;5;7;2017;48.061941;0.883058
147944;5;7;2017;48.845497;2.3372085
148121;5;7;2017;47.888619;7.041202
148516;5;7;2017;48.897118;1.871656
145031;6;7;2017;48.96272;7.8464255
145055;6;7;2017;46.223973;4.241059
145087;6;7;2017;46.223654;4.240422
145163;6;7;2017;47.28857;6.042705
145433;6;7;2017;46.818951;-1.094071
145682;6;7;2017;46.541824;5.1948905
145830;6;7;2017;46.81699;6.324867
145962;6;7;2017;45.843655;4.7936788
146314;6;7;2017;50.65857;3.0738065
146509;6;7;2017;48.822365;2.251573
147444;6;7;2017;47.767098;2.374155
148450;6;7;2017;48.429882;6.78822
148515;6;7;2017;47.538727;6.8183923
4744;6;7;2017;47.527578;6.8230306
145334;7;7;2017;44.829723;-0.5953
145353;7;7;2017;47.683826;6.6911893
145513;7;7;2017;48.89394;2.0420146
145708;7;7;2017;48.803319;1.453932
145804;7;7;2017;49.43328;0.7118911
145883;7;7;2017;45.72661;3.100601
145884;7;7;2017;49.04223;6.2216005
146228;7;7;2017;43.295546;0.122178
146229;7;7;2017;43.286302;0.117293
146252;7;7;2017;47.971703;0.657641
146432;7;7;2017;47.76424;-3.2886665
146594;7;7;2017;47.750217;6.266214
146604;7;7;2017;49.347679;6.354391
146817;7;7;2017;48.932599;1.853328
146821;7;7;2017;47.969266;-1.748793
147196;7;7;2017;45.77074;5.2998962
147364;7;7;2017;49.637386;-1.5075467
147365;7;7;2017;49.63584;-1.5085407
147726;7;7;2017;45.35258;2.7774193
148104;7;7;2017;43.28751248;0.8882103
148863;7;7;2017;43.28714;0.6133706
149111;7;7;2017;48.73746;1.4131649
151125;7;7;2017;49.529003;1.0598851
576;7;7;2017;49.17721395;1.33319440760819
48435;8;7;2017;50.460793884619800;1.6124582290649400
144977;8;7;2017;47.299694;0.67489475
145003;8;7;2017;50.470043;1.5956922
145071;8;7;2017;45.096306;5.7992578
145073;8;7;2017;47.271649;-1.304183
145111;8;7;2017;47.274095;-1.57667
145173;8;7;2017;48.650783;-0.513784
145175;8;7;2017;48.652283;-0.515075
145203;8;7;2017;45.899704;1.3234441
145232;8;7;2017;46.882603;6.0516615
145250;8;7;2017;44.322475;0.9051044
145338;8;7;2017;48.892291;2.427587
145352;8;7;2017;44.945858;1.1359528
145357;8;7;2017;48.789063;-1.4780079
145436;8;7;2017;48.915317;6.070548
145440;8;7;2017;48.913532;6.06454
145480;8;7;2017;49.372986;1.4288329
145524;8;7;2017;46.538357;6.01781
145529;8;7;2017;48.046957;-0.752827
145676;8;7;2017;48.906143;-0.41737822
145761;8;7;2017;43.265957;-1.3478627
145806;8;7;2017;47.68766;-2.2154887
145896;8;7;2017;47.87688;0.388446
145910;8;7;2017;49.208242;-0.558505
146032;8;7;2017;47.9644;7.190278
146068;8;7;2017;48.919747;2.340202
146161;8;7;2017;48.794997;2.300982
146334;8;7;2017;47.665947;4.171531
146403;8;7;2017;43.645559;2.386902
146839;8;7;2017;46.101353;3.4492931
146876;8;7;2017;48.963774;1.956609
146905;8;7;2017;47.694927;7.30925
147184;8;7;2017;46.187428;0.07247295
144980;9;7;2017;49.702564;4.3639755
145007;9;7;2017;48.688343;2.015285
145020;9;7;2017;50.332746;1.56645
145023;9;7;2017;47.99093;6.7123127
145052;9;7;2017;43.06763;-0.49265775
145169;9;7;2017;45.31318;3.9122212
145172;9;7;2017;44.10889;4.66958
145181;9;7;2017;47.087994;4.687291
145223;9;7;2017;46.226953;4.73463
145445;9;7;2017;48.943993;2.077634
145454;9;7;2017;47.945793;-1.9931749
145491;9;7;2017;46.783337;-2.0591192
145533;9;7;2017;48.74199;2.006833
145598;9;7;2017;45.957874;5.389426
145610;9;7;2017;43.027637;0.16469333
145772;9;7;2017;49.76088;1.0155926
145776;9;7;2017;49.76086;1.0155447
145897;9;7;2017;47.875741;0.379296
145974;9;7;2017;48.107425;-1.794776
145986;9;7;2017;47.891125;7.4760017
146027;9;7;2017;48.843373;2.614099
146082;9;7;2017;49.44482;1.0735304
146093;9;7;2017;42.70392;2.8484094
146223;9;7;2017;43.002452;1.142892
146289;9;7;2017;49.58765;2.8419645
146303;9;7;2017;48.09406;2.1884294
146319;9;7;2017;46.43591438;-1.65913902
146349;9;7;2017;50.316658;3.6270685
146392;9;7;2017;49.26214;3.719503
146511;9;7;2017;47.642334;-3.0930293
146955;9;7;2017;47.983307;-4.113639
147194;9;7;2017;45.256973;5.906245
147576;9;7;2017;49.42353;1.3392122
147640;9;7;2017;45.38943;-1.079866
148297;9;7;2017;48.81299;6.635317
148298;9;7;2017;48.81279;6.635414
145019;10;7;2017;49.679342;5.043564
145098;10;7;2017;43.102999;6.165192
145130;10;7;2017;48.131202;-0.559751
145147;10;7;2017;49.0077;2.3249137
145150;10;7;2017;47.282794;-1.246877
145215;10;7;2017;45.342367;5.975231
145216;10;7;2017;47.282735;4.765753
145272;10;7;2017;48.44636;-4.2900553
145318;10;7;2017;48.91018;2.063453
145327;10;7;2017;46.568556;-1.671131
145341;10;7;2017;45.571304;6.157459
145369;10;7;2017;42.663531;9.4314
145375;10;7;2017;49.05631;7.5833187
145383;10;7;2017;47.478218;6.0247827
145387;10;7;2017;47.47934;6.025019
145415;10;7;2017;47.447365;1.0105091
145609;10;7;2017;43.027008;0.14975813
145729;10;7;2017;45.839085;4.7220454
145767;10;7;2017;49.43521;1.3853326
145778;10;7;2017;48.715736;6.191719
145872;10;7;2017;48.62131;1.8387619
145906;10;7;2017;48.50780394;-1.55547523
145907;10;7;2017;47.767166;-2.140928
146006;10;7;2017;49.669502;2.4937751
146011;10;7;2017;48.179876;-3.040213
146024;10;7;2017;47.562492;1.2058055
146088;10;7;2017;46.80585876;5.80208158
146092;10;7;2017;42.703724;2.848573
146111;10;7;2017;47.569752;-1.619485
146249;10;7;2017;48.875293;2.336283
146280;10;7;2017;48.546787;2.1302435
146283;10;7;2017;48.698917;-3.570711
146284;10;7;2017;48.7015;-3.5732727
146337;10;7;2017;48.376514;-1.9945701
146338;10;7;2017;45.214878;5.063247
146606;10;7;2017;50.412847;3.276162
146733;10;7;2017;48.947917;2.408366
146849;10;7;2017;48.398088;0.260414
146862;10;7;2017;43.48937;-0.77115965
147023;10;7;2017;48.357144;7.689939
147033;10;7;2017;46.411175;-1.557069
147980;10;7;2017;49.209316;2.7003481
147982;10;7;2017;49.209366;2.700262
149143;10;7;2017;48.745728;7.39089
155059;10;7;2017;47.53966671;-2.81771041
172752;10;7;2017;48.602287;-3.8631542
145022;11;7;2017;49.679328;5.044165
145151;11;7;2017;47.557025;-0.07956
145226;11;7;2017;48.090313;4.107726
145249;11;7;2017;48.002613;-2.0798187
145282;11;7;2017;48.88129;2.30268
145554;11;7;2017;46.90516;4.99973
145606;11;7;2017;47.991795;2.6897066
145655;11;7;2017;43.63227;2.503935
145779;11;7;2017;43.828129;2.249908
145781;11;7;2017;43.839615;2.24124
145789;11;7;2017;45.856594;5.0652204
145800;11;7;2017;44.96563;1.7906994
145977;11;7;2017;48.68234;2.346751
146108;11;7;2017;44.295532;0.074213
146195;11;7;2017;43.690929;7.237816
146204;11;7;2017;45.354633;-0.49594983
146208;11;7;2017;45.351597;-0.50054145
146233;11;7;2017;45.712517;1.8458842
146306;11;7;2017;47.289504;4.922595
146364;11;7;2017;45.136368;5.846068
146493;11;7;2017;47.152603;6.596688
146561;11;7;2017;46.875443;4.5690866
146665;11;7;2017;44.137726;0.57456833
146719;11;7;2017;48.962994;0.38160893
146924;11;7;2017;45.859621;5.945422
147053;11;7;2017;46.10378;3.5430007
147253;11;7;2017;48.407068;-4.2221
147655;11;7;2017;49.14507;2.391409
147697;11;7;2017;45.06675;2.7421744
147714;11;7;2017;47.850098;4.082316
147715;11;7;2017;47.849923;4.082287
147983;11;7;2017;49.209446;2.7003856
155274;11;7;2017;48.85326;1.9830785
15841;11;7;2017;45.2876153055683;5.56150465596574
144944;12;7;2017;44.502204;0.166022
145013;12;7;2017;48.04791;7.472571
145018;12;7;2017;46.045677;1.288219
145038;12;7;2017;49.380165;2.9063594
145185;12;7;2017;44.773845;-1.178091
145227;12;7;2017;47.36889;0.05454341
145263;12;7;2017;48.894596;1.6807214
145276;12;7;2017;48.716876;6.182633
145283;12;7;2017;48.881281;2.302661
145482;12;7;2017;45.941723;-1.081807
145551;12;7;2017;46.088924;6.6761723
145568;12;7;2017;43.542686;0.32854
145615;12;7;2017;48.634908;7.13998
145657;12;7;2017;46.346832;6.0663624
145662;12;7;2017;46.796993;6.3113775
145792;12;7;2017;48.047062;-1.5893583
145819;12;7;2017;50.519897;1.6395746
145831;12;7;2017;48.47221;7.0193586
145838;12;7;2017;47.921284;-1.783846
145839;12;7;2017;47.162476;6.0702605
145950;12;7;2017;47.164898;5.682246
145979;12;7;2017;47.595936;5.0729218
145980;12;7;2017;47.594612;5.0803246
146047;12;7;2017;42.99925;1.6074841
146052;12;7;2017;48.5564;7.5139456
146159;12;7;2017;48.76689;2.7684364
146214;12;7;2017;44.798878;1.6151028
146236;12;7;2017;48.68031927;6.66122532
146463;12;7;2017;44.964697;5.27322
146518;12;7;2017;48.686133;2.180398
146567;12;7;2017;46.53411;3.665354
146568;12;7;2017;46.534394;3.663948
146614;12;7;2017;45.83859;3.6659932
146634;12;7;2017;44.985153;2.0542483
146725;12;7;2017;48.963142;0.38272238
146790;12;7;2017;46.781265;3.200511
146854;12;7;2017;48.64572;1.7902987
147014;12;7;2017;48.160468;-0.96777
147028;12;7;2017;47.953315;1.922667
147030;12;7;2017;48.398086;-4.269659
147218;12;7;2017;49.027032;7.158232
147246;12;7;2017;46.174572;5.203343
148156;12;7;2017;45.718082;-0.99615866
148346;12;7;2017;47.508149;7.102499
151363;12;7;2017;49.44881;1.9730413
144991;13;7;2017;48.757656;-3.4574144
145000;13;7;2017;48.87234;1.9720646
145010;13;7;2017;45.35333;-1.0571799
145032;13;7;2017;48.253444;-3.559953
145037;13;7;2017;47.77968;6.253113
145040;13;7;2017;47.689;-2.7230353
145050;13;7;2017;48.251342;-4.49001
145054;13;7;2017;43.549159;1.463347
145079;13;7;2017;48.227795;3.4386885
145293;13;7;2017;49.533222;0.6911593
145295;13;7;2017;49.532173;0.68514985
145308;13;7;2017;47.641712;-3.0944974
145311;13;7;2017;48.848314;2.170939
145441;13;7;2017;49.401573;2.3312628
145518;13;7;2017;45.782093;1.9936194
145521;13;7;2017;45.781948;1.993363
145536;13;7;2017;46.383152;5.901153
145537;13;7;2017;45.932087;6.120037
145601;13;7;2017;43.112568;1.2905737
145617;13;7;2017;48.084793;-1.6095785
145630;13;7;2017;44.114021;5.113969
145643;13;7;2017;48.459678;-1.765039
145784;13;7;2017;45.80611;0.2678028
145869;13;7;2017;45.008165;0.976709
145978;13;7;2017;47.596603;5.0850086
145982;13;7;2017;47.597282;5.080903
146144;13;7;2017;43.84213;-1.3737233
146149;13;7;2017;48.51128;2.970212
146190;13;7;2017;44.63821;-0.8138918
146258;13;7;2017;48.2376;-4.5192623
146266;13;7;2017;48.56469747;7.22265654
146297;13;7;2017;48.59668;5.802665
146341;13;7;2017;48.769592;5.693134
146462;13;7;2017;48.896271;5.439985
146502;13;7;2017;48.674007;-3.2508852
146566;13;7;2017;46.533907;3.667914
146612;13;7;2017;47.805138;-4.3388186
146637;13;7;2017;48.9055245;5.45844042
146810;13;7;2017;46.053577;5.1331463
147031;13;7;2017;43.405296;2.4684672
147475;13;7;2017;49.376965;3.0062718
151134;13;7;2017;44.829992;2.919275
153887;13;7;2017;46.558504;0.637758
144962;14;7;2017;49.17755;-0.272659
144966;14;7;2017;48.86119;2.0585313
144970;14;7;2017;49.073215;-0.7408011
145012;14;7;2017;43.956375;1.6793951
145042;14;7;2017;45.069664;-0.26349753
145067;14;7;2017;45.57185;0.693527
145069;14;7;2017;45.497116;2.502118
145094;14;7;2017;44.701497;2.594591
145103;14;7;2017;48.623389;-0.03189
145107;14;7;2017;47.277537;4.919742
145125;14;7;2017;47.269397;4.932174
145144;14;7;2017;48.58546;1.2453265
145156;14;7;2017;47.642667;-0.073032
145162;14;7;2017;49.19695;2.4285362
145200;14;7;2017;48.73689;2.0853853
145225;14;7;2017;45.750633;-0.5288532
145234;14;7;2017;47.549365;7.517495
145241;14;7;2017;43.11426;-0.5594941
145267;14;7;2017;48.468914;2.7700288
145300;14;7;2017;47.793674;2.6315398
145302;14;7;2017;47.793655;2.6314754
145347;14;7;2017;44.945824;1.1359584
145351;14;7;2017;44.945854;1.1359783
145354;14;7;2017;44.94586;1.1359463
145379;14;7;2017;48.910435;-0.47955918
145397;14;7;2017;48.479123;-2.085085
145401;14;7;2017;49.414386;1.208165
145503;14;7;2017;46.292534;0.2198342
145516;14;7;2017;45.78218;1.993579
145541;14;7;2017;44.04982;1.7314732
145608;14;7;2017;47.985714;0.392321
145626;14;7;2017;47.569412;3.7914379
145661;14;7;2017;45.453472;2.827859
145780;14;7;2017;43.794697;1.6638594
145791;14;7;2017;43.666267;-1.0769
145798;14;7;2017;48.42712;0.84776914
145823;14;7;2017;47.15806;5.7401237
145828;14;7;2017;49.01398;3.281618
145908;14;7;2017;50.663668;3.077861
146039;14;7;2017;48.129807;-2.021737
146053;14;7;2017;44.94835;2.215522
146065;14;7;2017;48.611558;-0.39146
146191;14;7;2017;48.45895;6.766978
146265;14;7;2017;48.152054;0.752234
146322;14;7;2017;46.023552;4.0506334
146358;14;7;2017;43.76109;-0.33346462
146373;14;7;2017;47.173706;1.1166874
146416;14;7;2017;47.830433;-3.162734
146417;14;7;2017;47.762897;-3.242914
146441;14;7;2017;45.90633;1.3230371
146442;14;7;2017;47.761765;-3.0798929
146443;14;7;2017;47.76095;-3.0809515
146469;14;7;2017;45.42876;4.398571
146499;14;7;2017;48.674206;-3.2501578
146514;14;7;2017;45.59155;1.7250792
146525;14;7;2017;47.441242;0.49198088
146593;14;7;2017;49.571644;1.7035598
146613;14;7;2017;44.589317;4.63502
146675;14;7;2017;48.083551;3.079454
146930;14;7;2017;48.650292;0.996932
147085;14;7;2017;48.607437;7.2888637
147323;14;7;2017;45.642246;3.301796
147825;14;7;2017;46.013152;5.390505
148285;14;7;2017;43.484856;-0.059301294
148400;14;7;2017;45.65533755;3.0937499
148578;14;7;2017;46.81914;-1.8591769
148779;14;7;2017;48.397982;0.757691
149492;14;7;2017;47.621822;6.618082
151471;14;7;2017;49.204468;0.40199876
144942;15;7;2017;44.288715;2.712806
144967;15;7;2017;47.840855;-3.0156703
144992;15;7;2017;48.47805;3.132864
145015;15;7;2017;48.625298;5.9123564
145024;15;7;2017;47.921525;7.178525
145027;15;7;2017;47.51586;6.172149
145049;15;7;2017;49.270332;4.054128
145057;15;7;2017;46.688573;4.696835
145058;15;7;2017;46.688626;4.696879
145062;15;7;2017;46.688636;4.696918
145074;15;7;2017;42.966206;-0.15578672
145078;15;7;2017;47.523496;3.539251
145081;15;7;2017;48.67768;1.8120303
145127;15;7;2017;49.475074;1.05988
145138;15;7;2017;43.673706;2.4797485
145142;15;7;2017;48.76608;1.4001126
145153;15;7;2017;48.167038;-1.9040881
145198;15;7;2017;49.68601;0.29514158
145221;15;7;2017;45.765584;1.113549
145242;15;7;2017;48.637723;7.403671
145259;15;7;2017;44.47817;2.2597597
145261;15;7;2017;48.858074;2.0693283
145262;15;7;2017;48.040289;-1.672205
145270;15;7;2017;46.774395;-1.3255583
145278;15;7;2017;48.347706;7.184937
145313;15;7;2017;49.914093;2.233134
145317;15;7;2017;48.869946;2.0463126
145320;15;7;2017;48.627382;1.776419
145367;15;7;2017;48.70347;2.152475
145380;15;7;2017;46.04477;1.0186212
145382;15;7;2017;46.789658;5.943188
145385;15;7;2017;48.782724;2.307616
145412;15;7;2017;45.730263;4.085936
145417;15;7;2017;47.481445;-0.15227418
145438;15;7;2017;49.283676;2.4843497
145461;15;7;2017;49.142624;2.0777416
145485;15;7;2017;48.778667;2.1282387
145492;15;7;2017;47.117748;5.062155
145498;15;7;2017;48.762355;2.220898
145520;15;7;2017;45.782654;1.9931659
145556;15;7;2017;49.142612;2.0777118
145588;15;7;2017;48.475628;-4.198846
145591;15;7;2017;43.781686;0.927055
145594;15;7;2017;43.781926;0.927342
145672;15;7;2017;48.29207;-3.5717046
145687;15;7;2017;44.571715;3.481165
145716;15;7;2017;46.154974;3.002031
145742;15;7;2017;48.025105;6.792065
145751;15;7;2017;43.31845;-0.03921289
145814;15;7;2017;47.541553;0.74384564
145847;15;7;2017;45.845837;2.1685095
145859;15;7;2017;48.839759;2.237183
145925;15;7;2017;47.46736;0.43431
145943;15;7;2017;47.36509;2.6563287
145945;15;7;2017;47.124638;5.564234
145947;15;7;2017;47.12386;5.569029
145953;15;7;2017;48.226097;2.7492096
145958;15;7;2017;46.255302;5.6930075
145966;15;7;2017;49.45112;-1.620989
145984;15;7;2017;48.881647;2.298552
146067;15;7;2017;47.280952;4.2228456
146117;15;7;2017;48.46316;2.6655216
146135;15;7;2017;50.66042;1.5789199
146153;15;7;2017;48.127985;6.859923
146160;15;7;2017;46.603196;0.302718
146200;15;7;2017;46.18923;3.929889
146218;15;7;2017;45.451172;2.306046
146259;15;7;2017;48.877728;2.0321186
146288;15;7;2017;42.935013;0.69376576
146298;15;7;2017;46.37385;5.971516
146311;15;7;2017;46.242338;0.289715
146353;15;7;2017;47.117915;6.142823
146355;15;7;2017;47.843323;-3.167155
146408;15;7;2017;46.54655536;0.40258455
146410;15;7;2017;46.54655536;0.40258455
146491;15;7;2017;48.824112;2.901663
146500;15;7;2017;48.673298;-3.2498765
146515;15;7;2017;45.59317;1.7273504
146570;15;7;2017;45.517765;2.508085
146587;15;7;2017;45.38708;5.728629
146659;15;7;2017;46.412405;-1.580918
146693;15;7;2017;48.834904;2.210795
146846;15;7;2017;42.945942;1.4540107
146978;15;7;2017;46.09177;5.8595905
147111;15;7;2017;43.063225;-0.38043413
147144;15;7;2017;45.96528;4.791139
147182;15;7;2017;48.396755;-4.228228
147308;15;7;2017;47.991637;6.295658
147319;15;7;2017;49.4516;1.1335139
147410;15;7;2017;48.79477;2.304189
147718;15;7;2017;44.849567;-0.30039266
147854;15;7;2017;48.677132;1.964337
148261;15;7;2017;47.809724;7.411861
148305;15;7;2017;44.032932;3.378375
148560;15;7;2017;49.66761;-1.4852505
148561;15;7;2017;49.66766;-1.485234
148564;15;7;2017;43.312001;-0.055749
151159;15;7;2017;48.686771;6.171609
151632;15;7;2017;46.503437;-1.7365718
144973;16;7;2017;49.180407;2.599789
